"Curve Label"	"Curve Conductor"	"Level"	"Norm"	"Discriminant"	"Newform"	"Polynomial"
"141a1"	141	423	2	316	"(a8, 0, -a8 - 1, -a8^2 - 2*a8 + 1, a8^2 + 2*a8 - 5, 2*a8)"	"x^3 + 2*x^2 - 3*x - 2"
"141a1"	141	423	2	17	"(a7, 0, a7 - 1, -a7 + 1, -a7 - 3, 2*a7 - 4)"	"x^2 - x - 4"
"14a1"	14	424	2	4321108	"(0, -a3, 1/2*a3^4 + 1/2*a3^3 - 7/2*a3^2 - 5/2*a3 + 2, a3^3 - 7*a3, -1/2*a3^4 - 1/2*a3^3 + 7/2*a3^2 + 5/2*a3, -a3^3 - a3^2 + 7*a3 + 6)"	"x^5 + x^4 - 13*x^3 - 9*x^2 + 42*x + 16"
"53a1"	53	424	2	316	"(0, -1/2*a2, -1/4*a2^2 - a2 + 3, 2, -1/4*a2^2 + 5, 1/4*a2^2 + a2 - 4)"	"x^3 + 4*x^2 - 12*x - 16"
"53a1"	53	424	2	8	"(0, -a0, -2, 2*a0, 2*a0 - 4, -2*a0 - 1)"	"x^2 - 2*x - 1"
"53a1"	53	424	2	4321108	"(0, -a3, 1/2*a3^4 + 1/2*a3^3 - 7/2*a3^2 - 5/2*a3 + 2, a3^3 - 7*a3, -1/2*a3^4 - 1/2*a3^3 + 7/2*a3^2 + 5/2*a3, -a3^3 - a3^2 + 7*a3 + 6)"	"x^5 + x^4 - 13*x^3 - 9*x^2 + 42*x + 16"
"53a1"	53	424	2	148	"(0, -1/2*a1, -1/4*a1^2 + a1 + 1, 1/4*a1^2 - 5, 1/4*a1^2 - a1 - 3, 1/2*a1^2 - 5)"	"x^3 - 2*x^2 - 12*x + 8"
"106a1"	106	424	2	316	"(0, -1/2*a2, -1/4*a2^2 - a2 + 3, 2, -1/4*a2^2 + 5, 1/4*a2^2 + a2 - 4)"	"x^3 + 4*x^2 - 12*x - 16"
"106a1"	106	424	2	4321108	"(0, -a3, 1/2*a3^4 + 1/2*a3^3 - 7/2*a3^2 - 5/2*a3 + 2, a3^3 - 7*a3, -1/2*a3^4 - 1/2*a3^3 + 7/2*a3^2 + 5/2*a3, -a3^3 - a3^2 + 7*a3 + 6)"	"x^5 + x^4 - 13*x^3 - 9*x^2 + 42*x + 16"
"14a1"	14	425	2	12	"(a4, -a4 - 1, 0, a4 + 1, a4 + 3, 4)"	"x^2 - 3"
"14a1"	14	425	2	8	"(a5, -a5 + 3, 0, a5 + 1, -a5 - 3, -2*a5 + 2)"	"x^2 - 2*x - 1"
"14a1"	14	425	2	6224	"(a7, -a7^3 + a7^2 + 4*a7 - 2, 0, -a7 + 3, a7^2 + a7 - 4, 3*a7^3 - 2*a7^2 - 13*a7 + 8)"	"x^4 - 2*x^3 - 4*x^2 + 8*x - 1"
"14a1"	14	425	2	6224	"(a6, -a6^3 - a6^2 + 4*a6 + 2, 0, -a6 - 3, a6^2 - a6 - 4, 3*a6^3 + 2*a6^2 - 13*a6 - 8)"	"x^4 + 2*x^3 - 4*x^2 - 8*x - 1"
"425b1"	425	425	2	1893456	"(a8, -1/2*a8^3 + 1/2*a8^2 + 7/2*a8 - 5/2, 0, -1/2*a8^4 - 1/2*a8^3 + 7/2*a8^2 + 5/2*a8 - 2, 1/2*a8^4 - 4*a8^2 + a8 + 9/2, -a8^3 + 6*a8 - 2)"	"x^5 + x^4 - 10*x^3 - 6*x^2 + 21*x - 3"
"425b1"	425	425	2	1893456	"(a9, -1/2*a9^3 - 1/2*a9^2 + 7/2*a9 + 5/2, 0, 1/2*a9^4 - 1/2*a9^3 - 7/2*a9^2 + 5/2*a9 + 2, 1/2*a9^4 - 4*a9^2 - a9 + 9/2, -a9^3 + 6*a9 + 2)"	"x^5 - x^4 - 10*x^3 + 6*x^2 + 21*x + 3"
"14a1"	14	426	2	17	"(-1, 1, -a4 - 3, -a4 + 1, a4 + 1, 2)"	"x^2 + 3*x - 2"
"14a1"	14	426	2	568	"(1, -1, -1/2*a5 - 1/2, 1/8*a5^2 + a5 - 1/8, -1/8*a5^2 + 41/8, -1/4*a5^2 - 2*a5 + 9/4)"	"x^3 + 11*x^2 + 7*x - 83"
"426a1"	426	426	2	8	"(-1, -1, a3 + 3, 3/2*a3 + 2, -1/2*a3 + 4, -a3 - 6)"	"x^2 + 4*x - 4"
"426a1"	426	426	2	469	"(1, 1, -a6 - 1, a6 + 1, 1/2*a6^2 + 3/2*a6 - 2, -1/2*a6^2 - 1/2*a6 + 7)"	"x^3 + 4*x^2 - 7*x - 14"
"426a1"	426	426	2	568	"(1, -1, -1/2*a5 - 1/2, 1/8*a5^2 + a5 - 1/8, -1/8*a5^2 + 41/8, -1/4*a5^2 - 2*a5 + 9/4)"	"x^3 + 11*x^2 + 7*x - 83"
"426a1"	426	426	2	17	"(-1, 1, -a4 - 3, -a4 + 1, a4 + 1, 2)"	"x^2 + 3*x - 2"
"14a1"	14	427	2	121243842238125	"(a6, -5/16*a6^8 + 9/8*a6^7 + 37/16*a6^6 - 85/8*a6^5 - 15/8*a6^4 + 217/8*a6^3 - 161/16*a6^2 - 161/16*a6 + 7/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 15/4*a6^4 + 3/4*a6^3 - 43/8*a6^2 - 43/8*a6 + 5/2, -1, -1/16*a6^8 + 5/8*a6^7 - 15/16*a6^6 - 41/8*a6^5 + 93/8*a6^4 + 85/8*a6^3 - 461/16*a6^2 - 13/16*a6 + 27/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 19/4*a6^4 - 5/4*a6^3 - 83/8*a6^2 + 21/8*a6 + 9/2)"	"x^9 - 5*x^8 - 3*x^7 + 45*x^6 - 32*x^5 - 108*x^4 + 123*x^3 + 30*x^2 - 43*x + 4"
"427a1"	427	427	2	121243842238125	"(a6, -5/16*a6^8 + 9/8*a6^7 + 37/16*a6^6 - 85/8*a6^5 - 15/8*a6^4 + 217/8*a6^3 - 161/16*a6^2 - 161/16*a6 + 7/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 15/4*a6^4 + 3/4*a6^3 - 43/8*a6^2 - 43/8*a6 + 5/2, -1, -1/16*a6^8 + 5/8*a6^7 - 15/16*a6^6 - 41/8*a6^5 + 93/8*a6^4 + 85/8*a6^3 - 461/16*a6^2 - 13/16*a6 + 27/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 19/4*a6^4 - 5/4*a6^3 - 83/8*a6^2 + 21/8*a6 + 9/2)"	"x^9 - 5*x^8 - 3*x^7 + 45*x^6 - 32*x^5 - 108*x^4 + 123*x^3 + 30*x^2 - 43*x + 4"
"427b1"	427	427	2	121243842238125	"(a6, -5/16*a6^8 + 9/8*a6^7 + 37/16*a6^6 - 85/8*a6^5 - 15/8*a6^4 + 217/8*a6^3 - 161/16*a6^2 - 161/16*a6 + 7/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 15/4*a6^4 + 3/4*a6^3 - 43/8*a6^2 - 43/8*a6 + 5/2, -1, -1/16*a6^8 + 5/8*a6^7 - 15/16*a6^6 - 41/8*a6^5 + 93/8*a6^4 + 85/8*a6^3 - 461/16*a6^2 - 13/16*a6 + 27/4, 1/8*a6^8 - 1/4*a6^7 - 9/8*a6^6 + 5/4*a6^5 + 19/4*a6^4 - 5/4*a6^3 - 83/8*a6^2 + 21/8*a6 + 9/2)"	"x^9 - 5*x^8 - 3*x^7 + 45*x^6 - 32*x^5 - 108*x^4 + 123*x^3 + 30*x^2 - 43*x + 4"
"427b1"	427	427	2	761860861	"(a5, -2*a5^6 + 5*a5^5 + 13*a5^4 - 31*a5^3 - 21*a5^2 + 38*a5 + 13, a5^6 - 2*a5^5 - 7*a5^4 + 12*a5^3 + 13*a5^2 - 14*a5 - 7, 1, -a5^6 + 2*a5^5 + 7*a5^4 - 13*a5^3 - 13*a5^2 + 18*a5 + 9, a5^6 - 4*a5^5 - 6*a5^4 + 26*a5^3 + 10*a5^2 - 34*a5 - 9)"	"x^7 - 4*x^6 - 3*x^5 + 26*x^4 - 12*x^3 - 38*x^2 + 23*x + 11"
"14a1"	14	429	2	12	"(a3, -1, -a3 - 1, -2, -1, -1)"	"x^2 - 3"
"14a1"	14	429	2	8	"(a2, 1, a2 - 1, -2*a2 - 4, 1, -1)"	"x^2 + 2*x - 1"
"14a1"	14	429	2	148	"(a6, 1, -a6^2 + a6 + 4, -a6^2 + 3, -1, -1)"	"x^3 - 3*x^2 - x + 5"
"14a1"	14	429	2	8468	"(a7, -1, a7^3 - 6*a7 - 1, a7^3 - 5*a7, -1, 1)"	"x^4 + 2*x^3 - 6*x^2 - 12*x - 1"
"14a1"	14	429	2	148	"(a5, 1, -a5^2 + a5 + 2, -a5^2 + 2*a5 + 1, 1, 1)"	"x^3 - x^2 - 3*x + 1"
"14a1"	14	429	2	564	"(a4, -1, a4^2 + a4 - 4, a4^2 - 3, 1, -1)"	"x^3 + x^2 - 5*x - 3"
"14a1"	14	429	2	8468	"(a7, -1, a7^3 - 6*a7 - 1, a7^3 - 5*a7, -1, 1)"	"x^4 + 2*x^3 - 6*x^2 - 12*x - 1"
"14a1"	14	430	2	316	"(-1, -1/2*a7 - 1/2, -1, 1/8*a7^2 - 1/4*a7 - 35/8, -1/4*a7^2 - a7 + 29/4, -3/8*a7^2 - 1/4*a7 + 49/8)"	"x^3 - x^2 - 29*x + 37"
"430a1"	430	430	2	12	"(-1, -1/2*a4 - 1/2, 1, a4 + 4, 1/2*a4 + 5/2, -a4 - 2)"	"x^2 + 6*x - 3"
"430a1"	430	430	2	8	"(1, 1/2*a6 - 1/2, 1, 1, -1/2*a6 + 5/2, -a6 + 2)"	"x^2 - 2*x - 7"
"430a1"	430	430	2	24	"(1, 1/2*a5 - 1/2, -1, 1, -1/2*a5 + 5/2, -1)"	"x^2 - 2*x - 23"
"430a1"	430	430	2	316	"(-1, -1/2*a7 - 1/2, -1, 1/8*a7^2 - 1/4*a7 - 35/8, -1/4*a7^2 - a7 + 29/4, -3/8*a7^2 - 1/4*a7 + 49/8)"	"x^3 - x^2 - 29*x + 37"
"431a1"	431	431	2	2.78E+048	"(a5, 7935096512256799/3739222839496792400*a5^23 + 810620141708163/3739222839496792400*a5^22 - 173528413706803033/1869611419748396200*a5^21 - 23895258075624573/3739222839496792400*a5^20 + 3321529293701165417/1869611419748396200*a5^19 + 252660572416622679/3739222839496792400*a5^18 - 73061583647644979333/3739222839496792400*a5^17 - 75898348765588621/373922283949679240*a5^16 + 509534382412117002413/3739222839496792400*a5^15 - 3325298853080540599/1869611419748396200*a5^14 - 1172645596977846012287/1869611419748396200*a5^13 + 903232533678644389/46740285493709905*a5^12 + 3592287897607973222257/1869611419748396200*a5^11 - 146985643477082908299/1869611419748396200*a5^10 - 14402977230229462788321/3739222839496792400*a5^9 + 590485552799907048989/3739222839496792400*a5^8 + 9016487276459122122203/1869611419748396200*a5^7 - 20629371559270104601/149568913579871696*a5^6 - 6400831287872758553179/1869611419748396200*a5^5 + 27385716846365639607/3739222839496792400*a5^4 + 4165925951152361601299/3739222839496792400*a5^3 + 1735042892911132546/46740285493709905*a5^2 - 321943156993297734389/3739222839496792400*a5 + 5458880528184681463/1869611419748396200, -3001918608458321/1869611419748396200*a5^23 - 12759708706795807/1869611419748396200*a5^22 + 287562107923492403/3739222839496792400*a5^21 + 501204055954295587/1869611419748396200*a5^20 - 1502875401940431783/934805709874198100*a5^19 - 16932298038253081847/3739222839496792400*a5^18 + 71928844431916175609/3739222839496792400*a5^17 + 16082743684625791651/373922283949679240*a5^16 - 543060246362583052439/3739222839496792400*a5^15 - 942558898465922137941/3739222839496792400*a5^14 + 672495179452626345253/934805709874198100*a5^13 + 43971863404446227282/46740285493709905*a5^12 - 4402363403637250822151/1869611419748396200*a5^11 - 4160062215272089935323/1869611419748396200*a5^10 + 9344614349012167227349/1869611419748396200*a5^9 + 749898640478464070373/233701427468549525*a5^8 - 24465019598760262751343/3739222839496792400*a5^7 - 194198287645854433175/74784456789935848*a5^6 + 4449007914580759656591/934805709874198100*a5^5 + 3820952747901107923889/3739222839496792400*a5^4 - 5722288875361777878787/3739222839496792400*a5^3 - 65155149072801915771/373922283949679240*a5^2 + 432741984388948972677/3739222839496792400*a5 + 13141980820492227997/3739222839496792400, -35787630121593423/934805709874198100*a5^23 + 60838198471411969/934805709874198100*a5^22 + 2762862931361266489/1869611419748396200*a5^21 - 1199874237164921817/467402854937099050*a5^20 - 5701355671340015062/233701427468549525*a5^19 + 81164032958702374919/1869611419748396200*a5^18 + 420267533363728485827/1869611419748396200*a5^17 - 76932407036315675173/186961141974839620*a5^16 - 2364107843674217645287/1869611419748396200*a5^15 + 4484158474116657032417/1869611419748396200*a5^14 + 2082273536237051378129/467402854937099050*a5^13 - 414568701735154291454/46740285493709905*a5^12 - 9027675086674334802323/934805709874198100*a5^11 + 19344563224878302703031/934805709874198100*a5^10 + 11193625240884537479557/934805709874198100*a5^9 - 6827092791113231079522/233701427468549525*a5^8 - 12859267713092377364969/1869611419748396200*a5^7 + 423349137133297982245/18696114197483962*a5^6 + 78779879839721496879/233701427468549525*a5^5 - 14513082675683417024733/1869611419748396200*a5^4 + 1380624963049885371359/1869611419748396200*a5^3 + 127841944903195665451/186961141974839620*a5^2 - 199872708878746885179/1869611419748396200*a5 + 2536591119424755451/1869611419748396200, 67451628528872241/934805709874198100*a5^23 - 178381295431168471/1869611419748396200*a5^22 - 5263676873162652613/1869611419748396200*a5^21 + 883990536502760732/233701427468549525*a5^20 + 88165023682539439007/1869611419748396200*a5^19 - 60082273243396943499/934805709874198100*a5^18 - 828758988874183178759/1869611419748396200*a5^17 + 228817619540220105807/373922283949679240*a5^16 + 1199086738530658518801/467402854937099050*a5^15 - 6695788342786408228039/1869611419748396200*a5^14 - 2203960559996380512259/233701427468549525*a5^13 + 2484792598180848632307/186961141974839620*a5^12 + 5117534687443172292929/233701427468549525*a5^11 - 29055452393678218321127/934805709874198100*a5^10 - 7204941516849953122536/233701427468549525*a5^9 + 82034651111372343981617/1869611419748396200*a5^8 + 44915454252547421150973/1869611419748396200*a5^7 - 631979535643729838637/18696114197483962*a5^6 - 16212915484088264656369/1869611419748396200*a5^5 + 10536673360327159360893/934805709874198100*a5^4 + 2137673101958312288797/1869611419748396200*a5^3 - 314055386251067002129/373922283949679240*a5^2 + 10488029403829973459/934805709874198100*a5 - 8195451031441757417/1869611419748396200, -3965788332294317/93480570987419810*a5^23 + 3634312478198232/46740285493709905*a5^22 + 611279236173504637/373922283949679240*a5^21 - 573916898969329491/186961141974839620*a5^20 - 5028730118744766573/186961141974839620*a5^19 + 3887258035684495681/74784456789935848*a5^18 + 92094632736615785917/373922283949679240*a5^17 - 92280444266947515073/186961141974839620*a5^16 - 512090653399603532709/373922283949679240*a5^15 + 1078291414505118846211/373922283949679240*a5^14 + 441096077126211234921/93480570987419810*a5^13 - 999910732526446038811/93480570987419810*a5^12 - 364938383406133393559/37392228394967924*a5^11 + 4683768668335092704381/186961141974839620*a5^10 + 1003342404512496038719/93480570987419810*a5^9 - 6646727273593904524437/186961141974839620*a5^8 - 1327357990671847060093/373922283949679240*a5^7 + 1039734140656992144775/37392228394967924*a5^6 - 587746046558773202937/186961141974839620*a5^5 - 3658445731262792228403/373922283949679240*a5^4 + 790005540385847834561/373922283949679240*a5^3 + 189052398495358553097/186961141974839620*a5^2 - 16741947394844237877/74784456789935848*a5 - 1614440688059823903/373922283949679240)"	"x^24 - x^23 - 40*x^22 + 40*x^21 + 692*x^20 - 687*x^19 - 6790*x^18 + 6631*x^17 + 41657*x^16 - 39533*x^15 - 166175*x^14 + 150668*x^13 + 434546*x^12 - 367120*x^11 - 733353*x^10 + 555013*x^9 + 766426*x^8 - 486022*x^7 - 458392*x^6 + 216189*x^5 + 133642*x^4 - 39443*x^3 - 11021*x^2 + 2767*x + 13"
"14a1"	14	433	2	6.78E+028	"(a3, 3364/49429*a3^15 - 28373/98858*a3^14 - 107815/98858*a3^13 + 258788/49429*a3^12 + 350948/49429*a3^11 - 3787471/98858*a3^10 - 2600707/98858*a3^9 + 7085854/49429*a3^8 + 3337167/49429*a3^7 - 14044214/49429*a3^6 - 12055899/98858*a3^5 + 13153828/49429*a3^4 + 12276925/98858*a3^3 - 7391141/98858*a3^2 - 1965284/49429*a3 - 162529/98858, 7937/49429*a3^15 - 80035/98858*a3^14 - 239229/98858*a3^13 + 793664/49429*a3^12 + 600510/49429*a3^11 - 12594013/98858*a3^10 - 2013751/98858*a3^9 + 25390228/49429*a3^8 + 503083/49429*a3^7 - 54050496/49429*a3^6 - 10121395/98858*a3^5 + 54992077/49429*a3^4 + 28175043/98858*a3^3 - 33332341/98858*a3^2 - 5344871/49429*a3 - 82767/98858, 13927/49429*a3^15 - 65146/49429*a3^14 - 451983/98858*a3^13 + 1307187/49429*a3^12 + 1299411/49429*a3^11 - 10432928/49429*a3^10 - 6129257/98858*a3^9 + 41960809/49429*a3^8 + 3228040/49429*a3^7 - 88189139/49429*a3^6 - 7409068/49429*a3^5 + 176059573/98858*a3^4 + 34422491/98858*a3^3 - 26963958/49429*a3^2 - 13190897/98858*a3 + 179455/98858, -68823/98858*a3^15 + 319749/98858*a3^14 + 555916/49429*a3^13 - 3177931/49429*a3^12 - 6425979/98858*a3^11 + 50230627/98858*a3^10 + 7934153/49429*a3^9 - 99992803/49429*a3^8 - 10277701/49429*a3^7 + 416113753/98858*a3^6 + 23198686/49429*a3^5 - 411857973/98858*a3^4 - 91203129/98858*a3^3 + 63067083/49429*a3^2 + 34013857/98858*a3 - 95214/49429, -182691/197716*a3^15 + 213527/49429*a3^14 + 2938339/197716*a3^13 - 8509457/98858*a3^12 - 16723251/197716*a3^11 + 67437849/98858*a3^10 + 39072321/197716*a3^9 - 134692546/49429*a3^8 - 21136039/98858*a3^7 + 1125412803/197716*a3^6 + 102144287/197716*a3^5 - 1117812989/197716*a3^4 - 57707857/49429*a3^3 + 340584749/197716*a3^2 + 87448217/197716*a3 - 555115/197716)"	"x^16 - 7*x^15 - 5*x^14 + 129*x^13 - 125*x^12 - 929*x^11 + 1471*x^10 + 3333*x^9 - 6394*x^8 - 6443*x^7 + 13118*x^6 + 7162*x^5 - 12217*x^4 - 4691*x^3 + 3598*x^2 + 1114*x - 3"
"433a1"	433	433	2	404	"(1, a1 - 1, a1 - 1, -1/2*a1^2 + a1 + 9/2, -a1 + 3, -a1^2 + 8)"	"x^3 - 3*x^2 - 5*x + 11"
"433a1"	433	433	2	6.78E+028	"(a3, 3364/49429*a3^15 - 28373/98858*a3^14 - 107815/98858*a3^13 + 258788/49429*a3^12 + 350948/49429*a3^11 - 3787471/98858*a3^10 - 2600707/98858*a3^9 + 7085854/49429*a3^8 + 3337167/49429*a3^7 - 14044214/49429*a3^6 - 12055899/98858*a3^5 + 13153828/49429*a3^4 + 12276925/98858*a3^3 - 7391141/98858*a3^2 - 1965284/49429*a3 - 162529/98858, 7937/49429*a3^15 - 80035/98858*a3^14 - 239229/98858*a3^13 + 793664/49429*a3^12 + 600510/49429*a3^11 - 12594013/98858*a3^10 - 2013751/98858*a3^9 + 25390228/49429*a3^8 + 503083/49429*a3^7 - 54050496/49429*a3^6 - 10121395/98858*a3^5 + 54992077/49429*a3^4 + 28175043/98858*a3^3 - 33332341/98858*a3^2 - 5344871/49429*a3 - 82767/98858, 13927/49429*a3^15 - 65146/49429*a3^14 - 451983/98858*a3^13 + 1307187/49429*a3^12 + 1299411/49429*a3^11 - 10432928/49429*a3^10 - 6129257/98858*a3^9 + 41960809/49429*a3^8 + 3228040/49429*a3^7 - 88189139/49429*a3^6 - 7409068/49429*a3^5 + 176059573/98858*a3^4 + 34422491/98858*a3^3 - 26963958/49429*a3^2 - 13190897/98858*a3 + 179455/98858, -68823/98858*a3^15 + 319749/98858*a3^14 + 555916/49429*a3^13 - 3177931/49429*a3^12 - 6425979/98858*a3^11 + 50230627/98858*a3^10 + 7934153/49429*a3^9 - 99992803/49429*a3^8 - 10277701/49429*a3^7 + 416113753/98858*a3^6 + 23198686/49429*a3^5 - 411857973/98858*a3^4 - 91203129/98858*a3^3 + 63067083/49429*a3^2 + 34013857/98858*a3 - 95214/49429, -182691/197716*a3^15 + 213527/49429*a3^14 + 2938339/197716*a3^13 - 8509457/98858*a3^12 - 16723251/197716*a3^11 + 67437849/98858*a3^10 + 39072321/197716*a3^9 - 134692546/49429*a3^8 - 21136039/98858*a3^7 + 1125412803/197716*a3^6 + 102144287/197716*a3^5 - 1117812989/197716*a3^4 - 57707857/49429*a3^3 + 340584749/197716*a3^2 + 87448217/197716*a3 - 555115/197716)"	"x^16 - 7*x^15 - 5*x^14 + 129*x^13 - 125*x^12 - 929*x^11 + 1471*x^10 + 3333*x^9 - 6394*x^8 - 6443*x^7 + 13118*x^6 + 7162*x^5 - 12217*x^4 - 4691*x^3 + 3598*x^2 + 1114*x - 3"
"14a1"	14	434	2	568	"(1, a8 - 1, -a8 + 1, 1, -a8^2 + 3*a8 + 2, 4)"	"x^3 - 4*x^2 - 3*x + 10"
"14a1"	14	434	2	568	"(-1, 1/2*a7 + 1/2, -1/4*a7^2 - 1/2*a7 + 15/4, -1, -1/2*a7^2 - a7 + 19/2, a7 + 3)"	"x^3 + 7*x^2 - 9*x - 79"
"14a1"	14	434	2	17	"(1, 1/2*a6 - 1/2, -1/2*a6 + 5/2, -1, 4, -a6 - 1)"	"x^2 - 4*x - 13"
"434b1"	434	434	2	568	"(1, a8 - 1, -a8 + 1, 1, -a8^2 + 3*a8 + 2, 4)"	"x^3 - 4*x^2 - 3*x + 10"
"434b1"	434	434	2	568	"(-1, 1/2*a7 + 1/2, -1/4*a7^2 - 1/2*a7 + 15/4, -1, -1/2*a7^2 - a7 + 19/2, a7 + 3)"	"x^3 + 7*x^2 - 9*x - 79"
"434b1"	434	434	2	8	"(-1, -1/2*a5 - 1/2, -a5 - 4, 1, 0, a5 + 7)"	"x^2 + 6*x + 1"
"434b1"	434	434	2	17	"(1, 1/2*a6 - 1/2, -1/2*a6 + 5/2, -1, 4, -a6 - 1)"	"x^2 - 4*x - 13"
"14a1"	14	435	2	17	"(a7, 1, 1, -2*a7 + 2, -a7 - 3, -2)"	"x^2 - x - 4"
"435a1"	435	435	2	469	"(a8, -1, 1, -a8^2 + a8 + 2, 3, a8^2 + a8 - 2)"	"x^3 - x^2 - 5*x + 4"
"435a1"	435	435	2	17	"(a7, 1, 1, -2*a7 + 2, -a7 - 3, -2)"	"x^2 - x - 4"
"14a1"	14	436	2	30273	"(0, -1/2*a2, 1/2*a2 + 2, -1/8*a2^3 - 1/4*a2^2 + 2*a2 + 4, 1/8*a2^3 + 1/4*a2^2 - 5/2*a2 - 2, 1/8*a2^3 - 2*a2 + 2)"	"x^4 - 28*x^2 + 8*x + 128"
"109a1"	109	436	2	8	"(0, -a0, -a0 + 1, -2, 1/2*a0 - 3, 0)"	"x^2 - 8"
"14a1"	14	437	2	1.54E+021	"(a7, -47/244*a7^11 + 91/244*a7^10 + 391/122*a7^9 - 23/4*a7^8 - 1137/61*a7^7 + 117/4*a7^6 + 5647/122*a7^5 - 13993/244*a7^4 - 10833/244*a7^3 + 2207/61*a7^2 + 299/61*a7 - 140/61, -6/61*a7^11 + 22/61*a7^10 + 175/122*a7^9 - 6*a7^8 - 395/61*a7^7 + 69/2*a7^6 + 1099/122*a7^5 - 5044/61*a7^4 + 120/61*a7^3 + 9121/122*a7^2 - 408/61*a7 - 675/61, 5/244*a7^11 + 63/244*a7^10 - 50/61*a7^9 - 17/4*a7^8 + 1105/122*a7^7 + 97/4*a7^6 - 2327/61*a7^5 - 14239/244*a7^4 + 14601/244*a7^3 + 3311/61*a7^2 - 1379/61*a7 - 355/61, 7/122*a7^11 + 15/122*a7^10 - 79/61*a7^9 - 5/2*a7^8 + 1325/122*a7^7 + 37/2*a7^6 - 4967/122*a7^5 - 3605/61*a7^4 + 7607/122*a7^3 + 8623/122*a7^2 - 1348/61*a7 - 567/61, -13/122*a7^11 + 7/122*a7^10 + 215/122*a7^9 - 1/2*a7^8 - 616/61*a7^7 - a7^6 + 2985/122*a7^5 + 1861/122*a7^4 - 2973/122*a7^3 - 3605/122*a7^2 + 473/61*a7 + 626/61)"	"x^12 - 2*x^11 - 19*x^10 + 35*x^9 + 137*x^8 - 219*x^7 - 483*x^6 + 605*x^5 + 866*x^4 - 707*x^3 - 682*x^2 + 236*x + 96"
"19a1"	19	437	2	8	"(a3, a3 - 2, -a3 - 1, a3 - 1, a3 + 1, -4*a3)"	"x^2 - 2"
"19a1"	19	437	2	645835460800	"(a6, -3/10*a6^7 + 1/10*a6^6 + 37/10*a6^5 - 9/10*a6^4 - 64/5*a6^3 + 11/5*a6^2 + 51/5*a6 + 6/5, 1/10*a6^7 + 3/10*a6^6 - 7/5*a6^5 - 16/5*a6^4 + 51/10*a6^3 + 81/10*a6^2 - 17/5*a6 - 12/5, -1/2*a6^7 + 13/2*a6^5 - 1/2*a6^4 - 23*a6^3 + 9/2*a6^2 + 16*a6, -1/5*a6^7 - 1/10*a6^6 + 23/10*a6^5 + 19/10*a6^4 - 67/10*a6^3 - 41/5*a6^2 + 14/5*a6 + 29/5, 3/10*a6^7 - 1/10*a6^6 - 21/5*a6^5 + 7/5*a6^4 + 163/10*a6^3 - 47/10*a6^2 - 66/5*a6 - 1/5)"	"x^8 - 13*x^6 + 47*x^4 - 2*x^3 - 37*x^2 - 2*x + 2"
"19a1"	19	437	2	1.54E+021	"(a7, -47/244*a7^11 + 91/244*a7^10 + 391/122*a7^9 - 23/4*a7^8 - 1137/61*a7^7 + 117/4*a7^6 + 5647/122*a7^5 - 13993/244*a7^4 - 10833/244*a7^3 + 2207/61*a7^2 + 299/61*a7 - 140/61, -6/61*a7^11 + 22/61*a7^10 + 175/122*a7^9 - 6*a7^8 - 395/61*a7^7 + 69/2*a7^6 + 1099/122*a7^5 - 5044/61*a7^4 + 120/61*a7^3 + 9121/122*a7^2 - 408/61*a7 - 675/61, 5/244*a7^11 + 63/244*a7^10 - 50/61*a7^9 - 17/4*a7^8 + 1105/122*a7^7 + 97/4*a7^6 - 2327/61*a7^5 - 14239/244*a7^4 + 14601/244*a7^3 + 3311/61*a7^2 - 1379/61*a7 - 355/61, 7/122*a7^11 + 15/122*a7^10 - 79/61*a7^9 - 5/2*a7^8 + 1325/122*a7^7 + 37/2*a7^6 - 4967/122*a7^5 - 3605/61*a7^4 + 7607/122*a7^3 + 8623/122*a7^2 - 1348/61*a7 - 567/61, -13/122*a7^11 + 7/122*a7^10 + 215/122*a7^9 - 1/2*a7^8 - 616/61*a7^7 - a7^6 + 2985/122*a7^5 + 1861/122*a7^4 - 2973/122*a7^3 - 3605/122*a7^2 + 473/61*a7 + 626/61)"	"x^12 - 2*x^11 - 19*x^10 + 35*x^9 + 137*x^8 - 219*x^7 - 483*x^6 + 605*x^5 + 866*x^4 - 707*x^3 - 682*x^2 + 236*x + 96"
"19a1"	19	437	2	135076	"(a5, -a5^2 - a5 + 2, a5^2 + a5 - 3, -a5^2 - a5 + 1, -a5^4 - a5^3 + 6*a5^2 + a5 - 7, -a5^4 - 2*a5^3 + 5*a5^2 + 6*a5 - 8)"	"x^5 + x^4 - 7*x^3 - 2*x^2 + 12*x - 4"
"14a1"	14	438	2	8	"(-1, -1, -1/2*a7 - 3/2, -1/2*a7 - 3/2, -2, 1/2*a7 + 11/2)"	"x^2 + 6*x - 23"
"14a1"	14	440	2	17	"(0, -1/2*a4, 1, -1/2*a4, 1, 2)"	"x^2 - 2*x - 16"
